ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
4084,1,0,1,0,0,0,0,38,0,1,0,0,0,0,4,45,0,1,0,0,0,0,1,4,0,1,2,0,2,0,0,0,0,0,0,1,1,2,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,?
4085,5,0,1,0,0,0,0,35,0,1,0,0,0,0,4,38,0,0,0,0,1,0,1,3,4,1,13,0,2,0,0,0,0,0,0,4,1,0,37,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4086,7,0,1,0,0,0,0,34,0,1,0,0,0,0,4,37,0,1,0,0,0,0,4,3,3,2,1,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,1,31,1,1,11,1,2,4,3,1,2,?
4087,5,0,1,0,0,0,0,39,0,1,0,0,0,0,4,40,0,1,0,0,0,0,4,3,6,1,8,0,3,0,0,0,0,0,0,6,1,1,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,?
4088,7,0,0,1,0,0,0,18,0,0,1,0,0,0,4,26,0,0,1,0,0,0,4,2,0,2,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,99,99,4,1,2,?
4090,2,0,1,1,0,0,0,32,0,1,0,0,0,0,4,34,0,1,1,0,0,0,1,5,0,2,1,0,1,0,0,0,0,0,0,0,2,0,70,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,?
4091,2,0,1,0,0,0,0,33,0,1,0,0,0,0,3,40,0,1,0,0,0,0,3,3,2,2,1,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
4092,3,0,0,0,0,1,0,37,0,1,0,0,0,0,2,34,0,0,0,0,1,0,1,3,2,1,8,40,3,0,0,0,0,0,0,3,1,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4093,9,0,0,1,0,0,0,27,0,0,1,0,0,0,4,20,0,0,1,0,0,0,4,3,4,2,2,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,6,1,1,?
4094,9,0,0,1,0,0,0,26,0,0,1,0,0,0,4,28,0,0,1,0,0,0,1,3,0,2,1,0,1,0,0,0,0,0,0,1,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,?
4095,6,0,1,0,0,0,0,32,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,4,1,2,0,2,0,0,0,0,0,0,4,1,8,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4096,10,0,1,0,0,0,0,28,0,1,1,0,0,0,2,31,0,1,1,0,0,0,4,3,0,2,8,0,1,1,0,0,0,0,0,2,2,1,0,3,1,0,0,0,0,0,2,21,1,1,1,1,99,99,7,1,1,?
4097,2,0,1,1,0,0,0,36,0,1,0,0,0,0,4,31,0,1,1,0,0,0,1,3,1,1,7,0,1,0,0,1,0,0,0,1,1,9,40,3,0,0,1,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
4098,4,0,1,0,0,0,1,33,0,1,0,0,0,1,1,43,0,1,0,0,0,0,1,3,3,2,3,28,3,0,0,0,0,0,0,0,2,9,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4099,3,0,1,0,0,0,0,33,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,4,2,1,9,37,3,0,0,0,0,0,0,0,1,9,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4100,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,4,1,11,0,3,0,0,0,0,0,0,4,1,8,45,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,?
4101,7,0,1,0,0,0,0,24,0,1,0,0,0,0,4,20,0,1,0,0,0,0,1,1,0,2,7,0,3,0,0,0,0,0,0,0,2,2,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4103,3,0,1,0,0,0,0,37,0,1,0,0,0,0,1,35,0,1,0,0,0,0,4,5,2,1,11,38,2,0,0,0,0,0,0,3,1,5,18,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4104,2,0,1,0,0,0,0,31,0,1,0,0,0,0,1,28,0,0,0,0,1,0,1,4,3,1,10,32,3,0,0,0,0,0,0,3,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4106,6,1,0,0,0,0,0,42,1,0,0,0,0,0,4,40,1,0,0,0,0,0,4,3,6,2,4,0,3,1,0,0,0,0,0,4,2,4,14,1,1,0,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,?
4108,8,0,1,0,0,0,0,34,0,1,0,0,0,0,4,38,0,1,0,0,0,0,4,3,10,2,0,0,1,0,0,0,0,0,0,5,2,1,0,1,0,0,0,0,0,0,2,31,1,1,11,1,2,4,2,1,2,?
4110,9,1,0,0,0,0,0,29,1,0,0,0,0,0,1,32,1,0,0,0,0,0,1,4,8,1,11,0,3,0,0,0,1,0,1,10,1,4,40,3,0,0,0,1,0,0,2,21,1,1,1,1,2,4,6,1,1,?
4112,7,0,0,0,1,0,0,33,0,0,0,1,1,0,2,31,0,0,0,1,1,0,1,3,1,2,14,0,3,0,0,0,0,0,0,1,2,13,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4115,4,0,1,1,0,0,0,39,0,1,1,0,0,0,4,42,0,1,0,0,0,0,1,4,2,1,2,18,2,0,0,0,0,0,0,2,1,11,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
4116,9,0,1,0,0,0,0,28,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,1,1,11,0,2,0,0,0,0,0,0,1,1,2,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4117,7,0,1,0,0,0,0,38,0,1,0,0,0,0,1,37,0,1,0,0,0,0,1,4,1,2,0,36,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,?
4118,1,0,1,0,0,0,0,31,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,1,1,13,0,2,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4119,7,0,1,0,0,0,0,38,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,3,8,1,8,20,2,0,0,0,0,0,0,8,1,1,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4123,3,1,0,0,0,0,0,31,1,0,0,0,0,0,4,32,1,0,0,0,0,0,1,3,1,2,11,0,3,0,0,0,0,0,0,2,2,11,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4125,8,0,0,0,0,0,1,24,0,0,0,0,0,1,4,56,0,0,0,0,0,1,1,1,0,2,2,0,3,0,0,0,0,0,0,0,2,0,34,1,0,0,0,0,0,0,2,21,1,1,1,99,99,99,4,1,1,?
4126,9,0,0,1,0,0,0,22,0,1,0,0,0,0,2,28,0,0,1,0,0,0,4,2,4,2,1,26,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,99,99,2,1,2,?
4127,6,1,0,0,0,0,0,35,1,0,0,0,0,0,2,33,1,0,0,0,0,0,1,2,2,2,11,25,3,0,0,0,0,0,0,0,2,4,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,?
4130,8,0,1,0,0,0,0,21,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,3,0,2,6,0,2,0,0,0,0,0,0,0,2,1,55,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,?
4131,4,0,1,0,0,0,0,28,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,3,1,1,0,2,0,0,0,0,0,0,2,1,8,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4132,10,0,0,0,0,0,1,26,0,0,0,0,0,1,4,27,0,0,0,0,0,1,4,3,0,2,4,0,3,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,1,2,21,1,1,1,1,2,4,10,1,1,?
4133,6,0,1,1,0,0,0,20,0,1,1,0,0,0,1,23,0,1,1,0,0,0,1,3,0,2,7,8,1,0,0,0,0,0,0,0,2,6,55,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
4134,4,0,1,0,0,0,0,22,0,1,0,0,0,0,4,28,0,1,0,0,0,0,4,2,0,2,7,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,99,2,1,2,?
4135,6,1,0,0,0,0,0,33,1,0,0,0,0,0,4,32,1,0,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,2,1,?
4136,6,0,1,0,0,0,0,30,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,5,1,9,0,3,0,0,0,0,0,0,2,1,3,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,?
4137,5,0,1,0,0,0,0,28,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,4,3,2,8,0,2,0,0,0,0,0,0,0,2,0,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4138,10,0,0,0,0,0,1,32,0,0,0,0,0,1,4,36,0,0,0,0,0,1,1,3,1,2,4,0,2,0,0,0,0,0,0,6,2,4,30,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
4139,2,0,1,0,0,0,0,32,0,1,0,0,0,0,1,31,0,1,0,0,0,0,1,2,2,2,9,40,3,0,0,0,0,0,0,1,2,7,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
4140,6,0,1,1,0,0,1,23,0,1,0,0,0,1,4,22,0,1,1,0,0,0,1,3,1,2,8,0,3,0,0,0,0,0,0,0,2,0,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,?
4141,4,0,1,1,0,0,0,27,0,1,1,0,0,0,1,32,0,1,0,0,0,0,1,3,0,2,11,20,3,0,0,0,0,0,0,0,2,1,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4142,1,0,1,0,0,0,0,32,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,3,2,1,1,40,2,0,0,0,0,0,0,2,1,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4144,7,0,0,1,0,1,0,26,0,0,0,0,1,0,1,33,0,0,1,0,1,0,1,3,1,2,11,40,3,0,0,0,0,0,0,3,1,3,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4145,2,0,1,0,0,0,0,31,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,0,1,7,0,3,0,0,0,0,0,0,0,1,13,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4146,7,1,1,1,0,0,1,23,0,1,0,0,0,0,4,31,0,0,0,0,0,1,4,3,2,2,6,0,1,0,0,1,0,0,0,2,2,6,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,99,4,1,2,?
4148,1,0,1,0,0,0,0,38,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,13,0,2,0,0,0,0,0,0,2,1,13,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4149,1,0,1,0,0,0,0,27,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,0,2,2,9,2,0,0,0,0,0,0,0,1,1,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4150,5,0,1,0,0,0,0,36,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,2,0,1,8,0,3,0,0,0,0,0,0,2,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
4152,4,0,1,0,0,0,0,28,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,4,1,1,2,2,3,0,0,0,0,0,0,1,1,0,70,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4153,7,0,0,1,0,0,0,23,0,0,1,0,0,0,4,43,0,1,1,0,0,0,3,4,3,2,1,0,1,1,0,0,0,0,1,12,2,1,0,3,1,0,0,0,0,1,2,23,1,1,1,1,2,99,8,1,1,?
4155,4,0,1,1,0,0,0,35,0,1,0,0,0,0,4,35,0,1,1,0,0,0,1,4,0,1,13,0,3,0,0,0,0,0,0,0,1,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4156,4,0,1,0,0,0,0,30,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,2,1,2,10,40,3,0,0,0,0,0,0,1,2,13,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4157,7,0,0,0,0,0,0,33,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,4,0,1,14,20,3,0,0,0,0,0,0,2,1,11,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
4158,2,0,1,0,0,0,0,35,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,0,2,12,0,3,0,0,0,0,0,0,2,2,11,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4160,3,1,0,0,0,0,0,37,1,0,0,0,0,0,1,46,1,0,0,0,0,0,1,3,5,1,11,40,3,0,0,0,0,0,0,9,1,11,44,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4161,4,0,1,1,0,0,0,30,0,1,0,0,0,0,2,33,0,1,1,0,0,0,1,3,2,1,9,12,3,0,0,0,0,0,0,4,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
4162,1,0,1,0,0,0,0,36,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,6,1,11,0,3,0,0,0,0,0,0,4,1,14,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4164,2,1,1,0,0,0,0,36,1,0,0,0,0,0,4,47,0,1,0,0,0,0,2,5,2,1,11,0,2,0,0,0,0,0,0,3,1,13,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,?
4165,9,0,0,1,0,0,1,24,0,0,0,0,0,1,1,28,0,0,0,0,0,1,4,2,0,2,8,40,3,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,99,3,1,2,?
4166,10,1,0,0,0,0,0,31,1,0,0,0,0,0,4,31,1,0,0,0,0,0,2,3,5,1,10,0,3,1,1,0,0,0,0,3,1,11,40,3,1,1,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4167,7,0,0,1,0,0,0,19,0,0,1,0,0,0,4,26,0,0,1,0,0,0,4,3,1,2,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,99,99,99,2,1,2,?
4169,7,0,1,0,0,1,0,32,0,1,0,0,1,0,2,33,0,1,0,0,0,0,1,3,2,2,11,13,3,0,0,0,0,0,0,0,2,8,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
4170,7,0,1,0,0,0,0,31,0,1,0,0,0,0,4,34,0,1,0,0,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,4,2,1,2,?
4171,10,0,0,0,0,0,1,31,0,0,0,0,0,1,4,26,0,0,0,0,0,1,1,3,0,2,1,0,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,?
4172,9,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,2,4,0,1,0,0,0,0,0,0,3,2,0,42,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,5,1,1,?
4173,6,0,1,0,0,0,0,33,0,1,0,0,0,0,2,35,0,1,0,0,0,0,2,3,0,2,11,13,3,0,0,0,0,0,0,0,2,11,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4174,4,0,0,0,0,1,0,41,0,0,0,0,1,0,2,36,0,0,0,0,1,0,1,3,1,2,2,40,2,0,0,0,0,0,0,4,1,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4175,9,0,1,0,0,0,0,31,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,6,2,2,0,3,0,0,0,0,0,0,6,2,1,47,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4176,10,0,1,1,0,0,0,35,0,0,1,0,0,0,4,39,0,0,1,0,0,0,4,3,1,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,99,99,99,3,1,2,?
4178,3,0,1,0,0,0,1,17,0,1,0,0,0,0,4,29,0,0,0,0,0,1,4,4,17,2,2,0,3,0,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,4,4,1,2,?
4181,6,0,1,1,0,0,0,35,0,1,0,0,0,0,4,42,0,1,1,0,0,0,1,3,0,1,8,0,2,0,0,0,0,0,0,0,2,0,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4182,8,0,1,0,0,0,0,25,0,1,0,0,0,0,4,31,0,1,0,0,0,0,4,3,0,2,0,0,2,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,4,6,1,2,?
4183,8,0,0,0,0,0,1,27,0,0,0,0,0,1,2,34,0,0,0,0,0,1,4,3,4,2,1,19,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,6,1,1,?
4184,5,0,0,0,0,0,1,33,0,0,0,0,0,1,3,33,0,0,0,0,0,1,4,3,0,2,1,0,1,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,4,7,1,2,?
4185,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,4,2,11,0,3,0,0,0,0,0,0,3,2,9,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4187,4,0,1,0,0,0,0,31,0,1,0,0,0,0,4,33,0,1,0,0,0,0,4,2,1,2,10,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,?
4188,6,0,1,0,0,0,0,29,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,0,2,7,6,3,0,0,0,0,0,0,0,2,2,45,1,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,?
4189,10,0,0,1,0,0,0,25,0,0,1,0,0,0,4,20,0,0,1,0,0,0,4,2,1,2,0,0,1,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,1,31,1,1,1,99,99,99,5,2,3,?
4191,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,3,1,10,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,?
4192,5,0,1,0,0,0,0,37,0,1,0,0,0,0,4,45,0,1,0,0,0,0,1,3,5,2,0,0,2,0,0,0,0,0,0,0,2,0,42,2,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,?
4194,5,0,1,0,0,0,0,32,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,1,1,12,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4195,4,0,0,0,0,0,0,34,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,4,2,1,11,30,3,0,0,0,0,0,0,2,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4196,8,0,1,0,0,0,0,35,0,1,0,0,0,0,2,30,0,0,0,0,1,0,1,3,2,1,1,0,2,0,0,0,0,0,0,2,1,6,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,?
4198,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,2,1,1,0,3,0,0,0,0,0,0,4,1,8,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
4200,1,0,1,0,0,0,1,21,0,1,0,0,0,0,4,32,0,1,0,0,0,1,1,3,0,2,7,0,1,0,0,0,0,0,0,0,2,3,38,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4201,8,0,1,0,0,0,0,32,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,6,1,1,20,3,0,0,0,0,0,0,2,1,3,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4203,9,0,1,1,0,0,0,27,0,1,1,0,0,0,4,17,0,1,0,0,0,0,2,2,2,2,0,0,1,0,0,0,0,0,0,3,2,11,20,1,0,0,0,0,1,0,1,31,1,1,1,1,2,99,8,1,3,?
4205,5,0,0,0,0,0,1,29,0,0,0,0,0,1,4,30,0,0,0,0,0,1,1,3,4,2,7,0,1,0,0,0,0,1,1,2,1,2,40,3,0,0,0,0,1,1,2,21,1,1,1,1,2,4,10,1,1,?
4206,4,0,1,0,0,0,0,32,0,0,0,0,1,0,2,33,0,1,0,0,0,0,1,4,2,1,14,35,3,0,0,0,0,0,0,3,1,12,43,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4207,4,0,1,0,0,0,0,32,0,1,0,0,0,0,4,35,0,0,0,0,1,0,1,3,5,1,1,0,2,0,0,0,0,0,0,4,1,1,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4208,9,0,0,0,0,0,1,27,0,0,0,0,0,1,4,35,0,0,0,0,0,1,4,3,1,2,0,0,3,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,99,99,99,5,1,2,?
4209,8,1,0,0,0,0,0,35,1,0,0,0,0,0,4,33,1,0,0,0,0,0,1,2,3,2,4,0,3,0,0,0,0,0,0,3,2,3,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4210,2,0,1,0,0,0,0,31,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,2,1,11,0,2,0,0,0,0,0,0,2,1,10,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4211,6,0,1,0,0,0,0,31,0,1,0,0,0,0,4,38,0,0,0,0,1,0,1,3,6,1,1,0,3,0,0,0,0,0,0,4,1,8,44,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
4212,5,0,1,0,0,0,0,38,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,5,2,1,11,18,2,0,0,0,0,0,0,6,1,8,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
4214,7,0,1,0,0,0,0,35,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,3,1,10,16,3,0,0,0,0,0,0,3,1,10,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
4215,6,0,1,1,0,0,0,19,0,1,0,0,0,0,4,27,0,0,1,0,0,0,4,5,0,2,1,0,1,0,0,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,4,5,1,2,?
4216,2,0,1,0,0,0,0,34,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,4,10,1,2,0,3,0,0,0,0,0,0,9,1,3,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
4217,9,0,0,0,0,0,1,30,0,0,0,0,0,1,4,31,0,0,0,0,0,1,1,2,2,2,12,0,3,0,0,0,0,0,0,2,2,11,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,?
4218,5,0,0,0,0,1,0,31,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,3,2,8,35,3,0,0,0,0,0,0,2,2,8,44,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
4219,1,0,1,0,0,0,0,31,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,3,2,8,0,2,0,0,0,0,0,0,5,2,3,70,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,?
4220,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,2,1,1,0,3,0,0,0,0,0,0,3,1,2,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4221,7,0,1,1,0,0,0,19,0,1,1,0,0,0,4,26,0,1,1,0,0,0,4,2,0,2,2,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,99,99,4,1,2,?
4222,7,0,1,0,0,0,0,43,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,6,0,1,2,0,2,0,0,0,0,0,0,3,1,0,60,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4223,9,0,0,1,0,0,0,28,0,0,1,0,0,0,3,31,0,0,1,0,0,0,4,3,8,2,0,0,1,1,0,1,0,0,0,7,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,99,99,5,1,2,?
4224,2,0,1,1,0,0,0,35,0,1,0,0,0,0,4,35,0,1,1,0,0,0,1,3,0,1,8,0,3,0,0,0,0,0,0,2,1,10,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
4225,8,0,1,1,0,0,0,29,0,1,1,0,0,0,4,29,0,1,1,0,0,0,4,3,0,2,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,31,1,0,1,1,99,99,3,1,2,?
4226,2,0,1,0,0,0,0,33,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,3,2,10,20,3,0,0,0,0,0,0,3,2,8,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
4227,8,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,0,1,12,0,2,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,?
4228,5,0,1,1,0,0,0,33,0,1,1,0,0,0,4,25,0,1,0,0,0,0,1,3,2,1,8,20,2,0,0,0,0,0,0,2,1,2,30,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
4229,8,0,1,0,0,0,0,30,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,8,1,2,0,3,0,0,0,0,0,0,7,1,4,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,6,1,1,?
