"","random_ID","NZDep2006","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs_code","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs_code","bedroom_count_code","m_years_at_addr_code","m_tenure_holder_code","m_education","m_work_hours","m_smoke","m_income_srce7","m_income_srce8","m_income_srce9","m_income_srce10","m_income_srce11","m_income_srce12","d_years_at_addr_code","d_tenure_holder_code","d_education","d_work_hours","d_smoke","d_income_srce7","d_income_srce8","d_income_srce9","d_income_srce10","d_income_srce11","d_income_srce12","ch_sex","child_depend_family_type_code","d_family_role_code","heat_fuel","m_family_role_code","telecomm1_code","telecomm2_code","telecomm4_code","usual_resdnt_count_code","twin","singparstat","total_income_hhld_code"
"100",132,"6","1","1","0","0","0","0",32,"1","0","0","0","0","0","4",45,"0","1","0","0","0","0","4",2,0,"1","4",0,"3","0","0","0","0","0","0",3,"1","1",0,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","8"
"101",133,"10","0","0","1","0","0","1",20,"0","0","1","0","0","0","4",26.9560416666667,"0","0","1","0","0","1","4",3,0,"2","0",0,"3","0","0","0","0","0","0",1.49214285714286,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","99","99","2",1,"2","4"
"102",134,"3","0","0","0","0","1","0",33,"0","0","0","0","1","0","4",32,"0","0","0","0","1","0","1",3,6,"1","8",0,"3","0","0","0","0","0","0",4,"1","8",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"103",135,"3","0","1","0","0","0","0",31,"0","1","0","0","0","0","2",28,"0","1","0","0","0","0","2",4,5,"2","7",0,"1","0","0","0","0","0","0",4.26521794871795,"2","1",0,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","6",1,"1","7"
"104",136,"9","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",25,"0","1","0","0","0","0","1",4,2,"1","8",2.57551190476191,"3","0","0","0","0","0","0",2,"1","8",42,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","9"
"105",137,"6","0","1","0","0","0","0",33,"0","1","0","0","0","0","2",36,"0","1","0","0","0","0","1",3,2,"1","8",15,"3","0","0","0","0","0","0",2,"1","4",40,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"106",138,"5","0","1","0","0","0","0",31,"0","1","0","0","0","0","2",35,"0","1","0","0","0","0","1",3,2,"1","11",12,"3","0","0","0","0","0","0",3,"1","11",40,"3","0","0","0","0","0","0","2","21","1","1","1","99","2","99","4",1,"1","12"
"107",139,"7","0","1","0","0","0","0",33,"0","1","0","0","0","0","2",32,"0","1","0","0","0","0","1",3,0,"2","10",15,"3","0","0","0","0","0","0",1,"2","10",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","12"
"108",140,"4","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",28.6034366883117,"0","1","0","0","0","0","1",4,0,"2","0",0,"3","0","1","1","0","0","0",2.07900833333333,"2","1",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","4","6",1,"2","14"
"109",141,"10","0","0","0","0","0","1",29,"0","0","0","0","0","1","1",24,"0","0","0","0","0","1","1",3,3,"2","0",50,"1","0","0","0","0","0","0",3,"2","0",48,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","99","5",1,"1","13"
"110",142,"5","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1",4,7,"1","2",0,"2","0","0","0","0","0","0",14,"1","8",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","13"
"111",143,"7","0","1","0","0","0","0",34,"0","1","0","0","0","0","4",31,"0","1","0","0","0","0","1",3,0,"1","6",0,"3","0","0","0","0","0","0",0,"1","6",45,"3","0","0","0","0","0","0","2","21","1","1","1","99","2","4","4",1,"1","11"
"112",147,"3","0","1","0","0","0","0",37,"0","1","0","0","0","0","1",37,"0","1","0","0","0","0","1",4,3,"1","12",40,"3","0","0","0","0","0","0",2,"1","11",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"113",149,"10","0","0","1","0","0","0",25,"0","0","1","0","0","0","4",25,"0","0","1","0","0","0","4",2,0,"2","0",0,"1","0","0","0","0","0","0",0,"2","0",0,"1","0","0","0","0","0","0","2","21","1","1","1","1","99","99","4",1,"1","7"
"114",150,"10","0","0","0","0","0","1",28,"0","0","0","0","0","1","1",32.0372777777778,"0","0","0","0","0","1","4",3,4,"2","10",43,"3","0","0","0","0","0","1",4.49459523809524,"2","0",0,"3","0","0","0","0","0","0","1","31","1","1","1","99","2","4","9",1,"2","13"
"115",151,"2","0","1","0","0","0","0",27,"0","1","0","0","0","0","4",30,"0","1","0","0","0","0","1",3,4,"2","0",0,"3","0","0","0","0","0","0",0,"2","9",46,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","11"
"116",152,"3","0","1","0","0","0","0",36,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1",4,4,"1","11",0,"3","0","0","0","0","0","0",6,"1","11",44,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"117",153,"2","0","1","0","0","0","0",28,"0","1","0","0","0","0","2",28,"0","1","0","0","0","0","1",3,1,"1","10",14,"3","0","0","0","0","0","0",1,"1","8",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","12"
"118",154,"1","0","1","0","0","0","0",39,"0","1","0","0","0","0","2",47,"0","1","0","0","0","0","1",3,5,"1","12",10,"3","0","0","0","0","0","0",3,"1","11",43.9102063164904,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","14"
"119",155,"4","0","1","0","0","0","0",33,"0","1","0","0","0","0","2",35,"0","0","0","0","1","0","1",6,0,"1","9",20,"2","0","0","0","0","0","0",5,"1","1",60,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","13"
"120",156,"1","0","1","0","0","0","0",33,"0","1","0","0","0","0","1",38,"0","1","0","0","0","0","1",3,5,"1","12",16,"3","0","0","0","0","0","0",0,"2","8",32,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","99","3",1,"1","12"
"121",157,"9","0","0","1","0","0","0",25,"0","0","1","0","0","0","2",29,"0","0","1","0","0","0","1",3,2,"2","1",24,"1","0","0","0","0","0","0",2,"2","1",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","99","99","4",1,"1","10"
"122",160,"7","0","1","0","0","0","0",29,"0","1","0","0","0","0","2",30,"0","1","0","0","0","0","1",3,0,"2","10",20,"3","0","0","0","0","0","0",1,"2","8",38,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","12"
"123",161,"7","0","1","1","0","0","0",34,"0","0","1","0","0","0","4",32.0094047619048,"0","0","1","0","0","0","4",2,2,"2","1",0,"1","0","0","0","0","0","0",1.62476388888889,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","4","3",1,"2","11"
"124",162,"2","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",32,"0","1","0","0","0","0","1",2,1,"2","8",0,"2","0","0","0","0","0","0",1,"2","1",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","99","4",1,"1","10"
"125",165,"4","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","2",3,3,"1","2",0,"3","0","0","0","0","0","0",3.16394144856462,"1","11",9,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"126",170,"2","1","0","0","0","0","0",39,"1","0","0","0","0","0","2",39,"1","0","0","0","0","0","1",5,2,"1","11",10,"3","0","0","0","0","0","0",2.09534848484848,"1","11",20,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","6"
"127",172,"10","0","0","1","0","0","0",26,"0","0","1","0","0","0","1",31,"0","0","1","0","0","0","1",3,9,"1","10",35,"3","0","0","0","0","0","0",3,"1","2",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","9"
"128",173,"7","0","1","0","0","0","0",35,"0","1","0","0","0","0","1",30,"0","1","0","0","0","0","1",5,2,"1","9",40,"2","0","0","0","0","0","0",4,"1","4",60,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"129",174,"8","0","0","0","0","0","1",23,"0","1","0","0","0","1","4",28.6457584033613,"0","0","0","0","0","1","3",3,0,"2","0",0,"1","0","0","0","0","0","0",1.16733333333333,"2","5",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","99","2",1,"2","8"
"130",175,"9","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",29,"0","1","0","0","0","0","1",2,2,"2","4",0,"3","0","0","0","0","0","0",1,"2","8",40,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"131",176,"9","1","0","0","0","0","0",32,"1","0","0","0","0","0","4",45,"1","0","0","0","0","0","4",3,4,"2","0",0,"3","0","0","0","0","0","0",4,"2","1",0,"3","0","0","0","0","0","0","1","21","1","0","1","99","99","99","5",1,"1","10"
"132",177,"5","0","1","1","0","0","0",33,"0","1","0","0","0","0","4",33,"0","1","1","0","0","0","1",3,0,"1","11",0,"3","0","0","0","0","0","0",0,"1","11",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",2,"1","14"
"133",178,"6","0","0","0","0","1","0",32,"0","0","0","0","1","0","4",31,"0","0","0","0","1","0","1",3,5,"2","1",0,"1","0","0","0","0","0","0",2,"2","2",70,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","9"
"134",179,"7","0","1","1","0","0","0",35,"0","1","1","0","0","0","4",34.46175,"0","1","0","0","0","0","1",5,2,"2","8",0,"3","0","0","1","0","1","0",2.58481260504202,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","7",1,"2","12"
"135",181,"4","0","1","0","0","0","0",34,"0","1","0","0","0","0","1",33,"0","1","0","0","0","0","1",4,3,"2","6",40,"2","0","0","0","0","0","0",3,"2","8",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"136",182,"5","0","1","1","0","1","0",32,"0","1","1","0","1","0","4",39,"0","1","0","0","0","0","1",3,3,"1","11",0,"2","0","0","0","0","0","0",3,"2","1",45.0284747474748,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","11"
"137",183,"10","0","0","1","0","0","0",22,"0","1","0","0","0","0","4",29.3734615384615,"0","0","1","0","0","0","4",3,7,"2","1",0,"2","0","0","0","0","0","0",4.93038220551378,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","3",1,"2","7"
"138",184,"1","0","1","1","0","0","0",29,"0","1","0","0","0","0","2",29,"0","1","1","0","0","0","1",4,2,"1","6",20,"3","0","0","0","0","0","0",0,"1","9",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"139",185,"8","0","0","0","1","0","0",34,"0","1","0","0","0","0","4",41,"0","0","0","0","1","0","1",4,1,"1","7",0,"3","0","0","0","0","0","0",2,"1","8",60,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","10"
"140",186,"9","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",25,"0","0","0","0","1","0","1",3,7,"1","1",0,"1","0","0","0","0","0","0",1,"1","3",55,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","4",1,"1","12"
"141",187,"2","0","1","1","0","0","0",23,"0","1","0","0","0","0","2",32,"0","1","1","0","0","0","1",3,0,"1","5",7,"3","0","0","0","0","0","0",2,"1","1",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","13"
"142",188,"10","0","1","0","0","0","1",26,"0","0","0","0","0","1","4",33.3237958785854,"0","0","0","0","0","1","1",4,0,"1","8",0,"2","0","0","1","0","0","0",2.52418181818182,"2","1",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","6",1,"2","13"
"143",189,"8","0","1","1","0","0","0",33,"0","1","0","0","0","0","2",31,"0","1","1","0","0","0","1",4,0,"1","8",13.759123015873,"2","0","0","0","0","0","0",0,"1","8",38,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","12"
"144",190,"7","0","1","0","0","0","0",26,"0","1","0","0","0","0","2",21,"0","1","0","0","0","0","1",4,1,"1","1",5,"3","0","0","0","0","0","0",1,"1","7",50,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","11"
"145",191,"4","0","1","0","0","0","0",27,"0","1","0","0","0","0","2",33,"0","1","0","0","0","0","1",3,4,"1","12",23,"3","0","0","0","0","0","0",5,"1","4",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"146",193,"4","0","0","0","0","1","0",25,"0","0","0","0","1","0","4",33,"0","1","0","0","0","0","1",3,1,"2","1",0,"3","0","0","0","0","0","0",0,"2","0",50,"2","0","0","0","0","0","0","2","21","1","1","1","99","2","4","5",1,"1","11"
"147",195,"7","0","1","0","0","0","1",42,"0","1","0","0","0","0","4",35,"0","0","0","0","0","1","1",3,5,"1","10",0,"3","0","0","0","0","0","0",5,"2","8",45,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","13"
"148",196,"2","0","1","0","0","0","0",26,"0","1","0","0","0","0","2",30,"0","1","0","0","0","0","1",5,0,"2","11",40,"3","0","0","0","0","0","1",0,"2","1",35,"2","0","0","0","0","0","1","1","21","1","1","1","1","2","4","5",1,"1","14"
"149",197,"7","0","0","0","0","1","0",31.0222113997114,"0","1","0","0","0","0","4",34,"0","0","0","0","1","0","1",3,2.30765668202765,"1","10",0,"3","0","0","0","0","0","0",1,"1","2",38,"3","0","0","0","0","0","0","2","31","1","1","1","1","2","99","3",1,"3","11"
"150",198,"7","0","1","0","0","1","0",32,"0","1","0","0","0","0","2",41,"0","0","0","0","1","0","1",4,0,"1","11",30,"3","0","0","0","0","0","0",1,"1","11",70,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","6",1,"1","13"
"151",199,"7","0","0","1","0","0","1",33,"0","0","1","0","0","1","3",30,"0","0","0","0","0","1","1",3,2,"2","6",0,"2","0","0","0","0","0","0",0,"2","0",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","99","5",1,"1","12"
"152",200,"2","0","0","0","0","1","0",33,"0","0","0","0","1","0","2",36,"0","0","0","0","1","0","1",4,1,"2","7",3,"3","0","0","0","0","0","0",3,"2","10",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"153",201,"5","1","0","0","0","0","0",30,"1","0","0","0","0","0","1",32,"1","0","0","0","0","0","2",2,2,"2","3",28.1060276907001,"3","0","0","0","0","0","0",3,"2","0",10,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","5",1,"1","12"
"154",203,"7","0","1","0","0","0","0",33,"0","1","0","0","0","0","2",34,"0","1","0","0","0","0","1",3,0,"1","4",0,"3","0","0","0","0","0","0",10,"1","2",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","9"
"155",204,"1","0","1","0","0","0","0",32,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1",4,2,"1","12",0,"3","0","0","0","0","0","0",4,"1","13",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"156",205,"7","0","1","0","0","0","0",41,"0","1","0","0","0","0","4",49,"0","1","0","0","0","0","1",4,21,"1","1",36,"3","0","0","0","0","0","0",22,"1","8",44,"3","0","0","0","0","0","0","2","23","1","1","1","1","2","4","3",1,"1","14"
"157",206,"9","0","1","1","0","0","0",29,"0","0","1","0","0","0","4",31,"0","1","0","0","0","0","1",3,0,"2","0",0,"1","0","0","0","0","0","0",0,"2","0",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","99","3",1,"1","9"
"158",207,"7","0","0","0","0","0","1",27.6195416666667,"0","0","0","0","0","1","4",27,"0","0","0","0","0","1","1",4,1.53833908045977,"2","7",0,"1","0","0","0","0","0","0",0,"2","5",40,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","4","3",1,"3","11"
"159",208,"5","0","0","0","0","1","0",36,"0","0","0","0","1","0","1",37,"0","0","0","0","1","0","1",3,6,"1","11",37,"3","0","0","0","0","0","0",2,"1","2",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"160",209,"4","0","1","0","0","0","0",32,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1",2,1,"2","4",40,"3","0","0","0","0","0","0",2,"2","0",50,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","99","3",1,"1","12"
"161",210,"8","0","1","0","0","0","0",38,"0","1","0","0","0","0","2",39,"0","1","0","0","0","0","3",3,2,"2","12",58,"3","0","0","0","0","0","0",0,"2","10",0,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","12"
"162",211,"3","1","0","0","0","0","0",37,"1","0","0","0","0","0","1",47,"1","0","0","0","0","0","1",5,0,"1","4",45,"3","0","0","0","0","0","0",3,"1","11",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","12"
"163",212,"3","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",41,"0","1","0","0","0","0","4",3,0,"2","14",0,"2","0","0","0","0","0","0",0,"2","11",0,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","2"
"164",213,"9","0","0","1","0","0","0",38,"0","0","1","0","0","0","1",28,"0","0","1","0","0","0","1",3,8,"2","11",28.5973333333333,"1","0","0","0","0","0","0",4,"2","2",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","6",2,"1","12"
"165",214,"8","0","1","0","0","0","0",31.91475,"0","1","0","0","0","0","4",45,"0","1","0","0","0","0","1",4,1.37976366203667,"2","2",0,"3","0","0","0","0","0","0",1,"2","8",40,"3","0","0","0","0","0","0","1","31","1","1","1","1","2","4","3",1,"3","10"
"166",215,"7","0","1","0","0","0","0",37,"0","1","0","0","0","0","4",44,"0","1","0","0","0","0","1",3,7,"1","10",0,"2","0","0","0","0","0","0",7,"2","1",40,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"167",216,"2","0","1","0","0","0","0",28,"0","1","0","0","0","0","2",33,"0","1","0","0","0","0","1",3,2,"1","9",18,"2","0","0","0","0","0","0",2,"1","9",40,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","13"
"168",217,"10","0","1","1","0","0","0",23,"0","1","0","0","0","0","4",24,"0","0","1","0","0","0","2",1,0,"2","8",0,"1","0","0","0","0","0","0",0,"2","0",2,"1","0","0","0","0","0","0","1","21","1","1","1","1","99","99","3",1,"1","6"
"169",218,"8","0","0","0","0","0","0",25,"0","0","0","0","0","0","4",28.6590833333333,"0","0","0","0","0","0","3",2,8.53484848484849,"2","0",0,"1","0","0","1","0","0","1",4.46666666666667,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","99","99","6",1,"2","11"
"170",221,"8","0","0","0","0","1","0",31,"0","0","0","0","1","0","4",34.4983467741935,"0","0","0","0","1","0","3",3,0,"2","0",0,"2","0","0","0","0","0","0",2.09727443609023,"2","0",0,"3","0","0","0","0","0","0","2","31","1","1","1","1","2","99","3",1,"2","5"
"171",222,"7","1","0","0","0","0","0",37,"1","0","0","0","0","0","1",38.3572753147236,"1","0","0","0","0","0","4",4,4,"1","11",37,"3","0","0","0","0","0","0",4.3697012987013,"1","11",0,"3","0","0","0","0","0","0","2","31","1","1","1","1","2","4","2",1,"2","10"
"172",225,"1","0","1","0","0","0","0",31,"0","1","0","0","0","0","4",30,"0","1","0","0","0","0","1",3,4,"1","11",0,"3","0","0","0","0","0","0",2,"1","12",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","3",1,"1","14"
"173",227,"3","0","1","1","0","0","1",43,"0","1","0","0","0","0","1",35,"0","1","1","0","0","1","1",3,7,"1","3",62,"3","0","0","0","0","0","0",5,"1","8",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","12"
"174",229,"8","1","0","0","0","0","0",30,"1","0","0","0","0","0","4",29,"1","0","0","0","0","0","1",3,3,"2","4",0,"3","0","0","0","0","0","0",3,"2","4",30,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","4",1,"1","7"
"175",231,"1","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",35,"0","1","0","0","0","0","1",4,6,"1","11",0,"3","0","0","0","0","0","0",0,"1","11",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","14"
"176",233,"3","0","1","0","0","0","0",30,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1",4,8,"1","3",0,"3","0","0","0","0","0","0",5,"1","11",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","99","4",1,"1","14"
"177",234,"4","0","1","0","0","0","0",36,"0","1","0","0","0","0","2",32,"0","1","0","0","0","0","1",3,0,"2","1",7.62807142857143,"3","0","0","0","0","0","0",0,"2","0",64,"2","0","0","0","0","0","0","1","21","1","1","1","99","2","4","5",1,"1","11"
"178",235,"7","0","1","0","0","0","0",35,"0","1","0","0","0","0","2",34,"0","1","0","0","0","0","1",3,2,"1","8",5,"3","0","0","0","0","0","0",2,"1","0",50,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","12"
"179",236,"10","0","0","1","0","0","0",22,"0","0","1","0","0","0","4",24,"0","0","1","0","0","0","1",3,0,"2","1",0,"3","0","0","0","0","0","0",0,"2","3",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","9"
"180",237,"1","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",28,"0","1","0","0","0","0","1",4,1,"1","11",0,"2","0","0","0","0","0","0",3,"1","10",45,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","99","3",1,"1","12"
"181",238,"5","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",35.259538961039,"0","1","0","0","0","0","1",3,0,"2","11",0,"2","0","1","1","0","0","0",1.736675,"2","11",0,"3","0","0","0","0","0","0","1","31","1","1","1","1","2","4","4",1,"2","14"
"182",239,"4","0","1","0","0","0","0",31,"0","1","0","0","0","0","2",33,"0","1","0","0","0","0","1",2,2,"2","8",0,"3","0","0","0","0","0","0",3,"2","4",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","10"
"183",240,"5","0","0","0","0","0","1",29,"0","1","0","0","1","1","4",44,"0","0","0","0","0","1","1",5,21,"1","5",0,"1","1","1","0","0","0","0",5,"1","0",40,"3","1","1","0","0","0","0","2","21","1","1","1","1","2","4","12",1,"1","14"
"184",242,"3","0","0","0","0","1","0",37,"0","1","0","0","0","0","4",32,"0","0","0","0","1","0","1",3,0,"1","12",0,"3","0","0","0","0","0","0",0,"1","11",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"185",246,"7","0","1","1","0","0","0",33,"0","1","0","0","0","0","1",38,"0","1","1","0","0","0","1",4,0,"2","0",40,"3","0","0","0","0","0","0",5,"2","0",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","13"
"186",247,"4","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",25,"0","1","0","0","0","0","1",3,3,"2","2",0,"1","0","0","0","0","0","0",3,"1","1",70,"1","0","0","0","0","0","0","2","21","1","1","1","99","2","4","3",1,"1","13"
