"","id","NZDep","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs","bedroom","m_years","m_tenure","m_edu","m_work_hour","m_smoke","m_income7","m_income8","m_income9","m_income10","m_income11","m_income12","d_years","d_tenure","d_edu","d_work_hour","d_smoke","d_income7","d_income8","d_income9","d_income10","d_income11","d_income12","ch_sex","child_family","d_family_role","heat_fuel","m_family_rol","telecom1","telecom2","telecom4","usual_resdnt","twin","singpar","total_income","NA"
"101",133,"10","0","0","1","0","0","1",7,"0","0","1","0","0","0","4",12.1165833333333,"0","0","1","0","0","1","4","3",2,"2","0",2,"3","0","0","0","0","0","0",7.06866666666667,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","2","1","2","4",2
"102",134,"3","0","0","0","0","1","0",20,"0","0","0","0","1","0","4",18,"0","0","0","0","1","0","1","3",32,"1","8",2,"3","0","0","0","0","0","0",34,"1","8",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",43
"103",135,"3","0","1","0","0","0","0",18,"0","1","0","0","0","0","2",14,"0","1","0","0","0","0","2","4",31,"2","1",2,"1","0","0","0","0","0","0",16.2812121212121,"2","1",2,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","6","1","1","7",2
"104",136,"9","0","1","0","0","0","0",10,"0","1","0","0","0","0","4",11,"0","1","0","0","0","0","1","4",14,"1","8",3.25689655172414,"3","0","0","0","0","0","0",14,"1","8",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","9",45
"105",137,"6","0","1","0","0","0","0",20,"0","1","0","0","0","0","2",22,"0","1","0","0","0","0","1","3",14,"1","8",15,"3","0","0","0","0","0","0",14,"1","4",43,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",43
"106",138,"5","0","1","0","0","0","0",18,"0","1","0","0","0","0","2",21,"0","1","0","0","0","0","1","3",14,"1","11",9,"3","0","0","0","0","0","0",25,"1","11",43,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","4","1","1","12",43
"107",139,"7","0","1","0","0","0","0",20,"0","1","0","0","0","0","2",18,"0","1","0","0","0","0","1","3",2,"2","10",15,"3","0","0","0","0","0","0",3,"2","10",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",43
"108",140,"4","0","1","0","0","0","0",6,"0","1","0","0","0","0","4",14.7385964912281,"0","1","0","0","0","0","4","4",2,"2","0",2,"3","0","1","1","0","0","0",10.0292717086835,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","6","1","2","14",2
"109",141,"10","0","0","0","0","0","1",16,"0","0","0","0","0","1","1",10,"0","0","0","0","0","1","1","3",25,"2","0",53,"1","0","0","0","0","0","0",25,"2","0",51,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","13",51
"110",142,"5","0","1","0","0","0","0",20,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","4",33,"1","2",2,"2","0","0","0","0","0","0",8,"1","8",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","13",48
"111",143,"7","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",17,"0","1","0","0","0","0","1","3",2,"1","6",2,"3","0","0","0","0","0","0",2,"1","6",48,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","4","1","1","11",48
"112",147,"3","0","1","0","0","0","0",24,"0","1","0","0","0","0","1",23,"0","1","0","0","0","0","1","4",25,"1","12",44,"3","0","0","0","0","0","0",14,"1","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",43
"113",149,"10","0","0","1","0","0","0",12,"0","0","1","0","0","0","4",11,"0","0","1","0","0","0","4","2",2,"2","0",2,"1","0","0","0","0","0","0",2,"2","0",2,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","7",2
"114",150,"10","0","0","0","0","0","1",15,"0","0","0","0","0","1","1",18.5235714285714,"0","0","0","0","0","1","4","3",30,"2","10",46,"3","0","0","0","0","0","1",16.6416666666667,"2","0",2,"3","0","0","0","0","0","0","1","31","1","1","1","99","99","99","9","1","2","13",2
"115",151,"2","0","1","0","0","0","0",14,"0","1","0","0","0","0","4",16,"0","1","0","0","0","0","1","3",30,"2","0",2,"3","0","0","0","0","0","0",2,"2","9",49,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","11",49
"116",152,"3","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1","4",30,"1","11",2,"3","0","0","0","0","0","0",37,"1","11",47,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",47
"117",153,"2","0","1","0","0","0","0",15,"0","1","0","0","0","0","2",14,"0","1","0","0","0","0","1","3",3,"1","10",13,"3","0","0","0","0","0","0",3,"1","8",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",43
"118",154,"1","0","1","0","0","0","0",26,"0","1","0","0","0","0","2",33,"0","1","0","0","0","0","1","3",31,"1","12",4,"3","0","0","0","0","0","0",25,"1","11",42.0264946492618,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","14",42.795280952381
"119",155,"4","0","1","0","0","0","0",20,"0","1","0","0","0","0","2",21,"0","0","0","0","1","0","1","6",2,"1","9",22,"2","0","0","0","0","0","0",36,"1","1",64,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",64
"120",156,"1","0","1","0","0","0","0",20,"0","1","0","0","0","0","1",24,"0","1","0","0","0","0","1","3",31,"1","12",16,"3","0","0","0","0","0","0",2,"2","8",34,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",34
"121",157,"9","0","0","1","0","0","0",12,"0","0","1","0","0","0","2",15,"0","0","1","0","0","0","1","3",14,"2","1",26,"1","0","0","0","0","0","0",14,"2","1",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","10",43
"122",160,"7","0","1","0","0","0","0",16,"0","1","0","0","0","0","2",16,"0","1","0","0","0","0","1","3",2,"2","10",22,"3","0","0","0","0","0","0",3,"2","8",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",40
"123",161,"7","0","1","1","0","0","0",21,"0","0","1","0","0","0","4",18.0945394038329,"0","1","0","0","0","0","3","2",14,"2","1",2,"1","0","0","0","0","0","0",13.1426904761905,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","2","11",2
"124",162,"2","0","1","0","0","0","0",11,"0","1","0","0","0","0","4",18,"0","1","0","0","0","0","1","2",3,"2","8",2,"2","0","0","0","0","0","0",3,"2","1",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","10",43
"125",165,"4","0","1","0","0","0","0",20,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","2","3",25,"1","2",2,"3","0","0","0","0","0","0",23.880416253681,"1","11",86,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",86
"126",170,"2","1","0","0","0","0","0",26,"1","0","0","0","0","0","2",25,"1","0","0","0","0","0","2","5",14,"1","11",4,"3","0","0","0","0","0","0",15.0612995495495,"1","11",23,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","6",23
"127",172,"10","0","0","1","0","0","0",13,"0","0","1","0","0","0","1",17,"0","0","1","0","0","0","1","3",35,"1","10",38,"3","0","0","0","0","0","0",25,"1","2",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","9",48
"128",173,"7","0","1","0","0","0","0",22,"0","1","0","0","0","0","1",16,"0","1","0","0","0","0","1","5",14,"1","9",44,"2","0","0","0","0","0","0",34,"1","4",64,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",64
"129",174,"8","0","0","0","0","0","1",10,"0","1","0","0","0","1","4",13.6585,"0","0","0","0","0","1","3","3",2,"2","0",2,"1","0","0","0","0","0","0",5.98170818070818,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","2","1","2","8",2
"130",175,"9","0","1","0","0","0","0",10,"0","1","0","0","0","0","4",15,"0","1","0","0","0","0","1","2",14,"2","4",2,"3","0","0","0","0","0","0",3,"2","8",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",43
"131",176,"9","1","0","0","0","0","0",19,"1","0","0","0","0","0","4",31,"1","0","0","0","0","0","4","3",30,"2","0",2,"3","0","0","0","0","0","0",34,"2","1",2,"3","0","0","0","0","0","0","1","21","1","0","1","99","99","99","5","1","1","10",2
"132",177,"5","0","1","1","0","0","0",20,"0","1","0","0","0","0","4",19,"0","1","1","0","0","0","1","3",2,"1","11",2,"3","0","0","0","0","0","0",2,"1","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","2","1","14",43
"133",178,"6","0","0","0","0","1","0",19,"0","0","0","0","1","0","4",17,"0","0","0","0","1","0","1","3",31,"2","1",2,"1","0","0","0","0","0","0",14,"2","0",73,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","9",73
"134",179,"7","0","1","1","0","0","0",22,"0","1","1","0","0","0","4",19.0416666666667,"0","1","1","0","0","0","4","5",14,"2","8",2,"3","0","0","1","0","1","0",11.8719705882353,"2","1",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","7","1","2","12",2
"135",181,"4","0","1","0","0","0","0",21,"0","1","0","0","0","0","1",19,"0","1","0","0","0","0","1","4",25,"2","6",44,"2","0","0","0","0","0","0",25,"2","8",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",43
"136",182,"5","0","1","1","0","1","0",19,"0","1","1","0","1","0","4",25,"0","1","0","0","0","0","1","3",25,"1","11",2,"2","0","0","0","0","0","0",25,"2","1",44.2970238095238,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","11",45.574815838988
"137",183,"10","0","0","1","0","0","0",9,"0","1","0","0","0","0","4",14.3083333333333,"0","0","1","0","0","0","3","3",33,"2","1",2,"2","0","0","0","0","0","0",12.87,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","7",2
"138",184,"1","0","1","1","0","0","0",16,"0","1","0","0","0","0","2",15,"0","1","1","0","0","0","1","4",14,"1","6",22,"3","0","0","0","0","0","0",2,"1","9",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",43
"139",185,"8","0","0","0","1","0","0",21,"0","0","0","0","1","0","4",27,"0","0","0","0","1","0","1","4",3,"1","7",2,"3","0","0","0","0","0","0",14,"1","8",64,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","10",64
"140",186,"9","0","1","0","0","0","0",10,"0","1","0","0","0","0","4",11,"0","0","0","0","1","0","1","3",33,"1","1",2,"1","0","0","0","0","0","0",3,"1","3",58,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",58
"141",187,"2","0","1","1","0","0","0",10,"0","1","0","0","0","0","2",18,"0","1","1","0","0","0","1","3",2,"1","5",69,"3","0","0","0","0","0","0",14,"1","1",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",43
"142",188,"10","0","1","0","0","0","1",13,"0","0","0","0","0","1","4",17.848,"0","0","0","0","0","1","4","4",2,"1","8",2,"2","0","0","1","0","0","0",14.602,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","6","1","2","13",2
"143",189,"8","0","1","1","0","0","0",20,"0","1","0","0","0","0","2",17,"0","1","1","0","0","0","1","4",2,"1","8",23.4577129736567,"2","0","0","0","0","0","0",2,"1","8",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",40
"144",190,"7","0","1","0","0","0","0",13,"0","1","0","0","0","0","2",7,"0","1","0","0","0","0","1","4",3,"1","1",52,"3","0","0","0","0","0","0",3,"1","7",53,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","11",53
"145",191,"4","0","1","0","0","0","0",14,"0","1","0","0","0","0","2",19,"0","1","0","0","0","0","1","3",30,"1","12",25,"3","0","0","0","0","0","0",36,"1","4",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",43
"146",193,"4","0","0","0","0","1","0",12,"0","0","0","0","1","0","4",19,"0","1","0","0","0","0","1","3",3,"2","1",2,"3","0","0","0","0","0","0",2,"2","0",53,"2","0","0","0","0","0","0","2","21","1","1","1","99","99","99","5","1","1","11",53
"147",195,"7","0","1","0","0","0","1",29,"0","1","0","0","0","0","4",21,"0","0","0","0","0","1","1","3",31,"1","10",2,"2","0","0","0","0","0","0",36,"2","8",48,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",48
"148",196,"2","0","1","0","0","0","0",13,"0","1","0","0","0","0","2",16,"0","1","0","0","0","0","1","5",2,"2","11",44,"3","0","0","0","0","0","1",2,"2","1",37,"2","0","0","0","0","0","1","1","21","1","1","1","1","1","1","5","1","1","14",37
"149",197,"7","0","0","0","0","1","0",18.6835343915344,"0","1","0","0","0","0","4",20,"0","0","0","0","1","0","1","3",13.5769943553179,"1","3",2,"3","0","0","0","0","0","0",3,"1","2",40,"3","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","3","11",40
"150",198,"7","0","1","0","0","1","0",19,"0","1","0","0","0","0","2",27,"0","0","0","0","1","0","1","4",2,"1","11",33,"3","0","0","0","0","0","0",3,"1","11",73,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","6","1","1","13",73
"151",199,"7","0","0","1","0","0","1",20,"0","0","1","0","0","1","3",16,"0","0","0","0","0","1","1","3",14,"2","6",2,"2","0","0","0","0","0","0",2,"2","0",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",43
"152",200,"2","0","0","0","0","1","0",20,"0","0","0","0","1","0","2",22,"0","0","0","0","1","0","1","4",3,"2","7",32,"3","0","0","0","0","0","0",25,"2","10",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",43
"153",201,"5","1","0","0","0","0","0",17,"1","0","0","0","0","0","1",18,"1","0","0","0","0","0","2","2",14,"2","3",29.9822658730159,"3","0","0","0","0","0","0",25,"2","0",4,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",4
"154",203,"7","0","1","0","0","0","0",20,"0","1","0","0","0","0","2",20,"0","1","0","0","0","0","1","3",2,"1","4",2,"3","0","0","0","0","0","0",4,"1","2",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","9",43
"155",204,"1","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1","4",14,"1","12",2,"3","0","0","0","0","0","0",34,"1","13",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","13",48
"156",205,"7","0","1","0","0","0","0",28,"0","1","0","0","0","0","4",35,"0","1","0","0","0","0","1","4",16,"1","1",39,"3","0","0","0","0","0","0",17,"1","8",47,"3","0","0","0","0","0","0","2","23","1","1","1","1","1","1","3","1","1","14",47
"157",206,"9","0","1","1","0","0","0",16,"0","0","1","0","0","0","4",17,"0","1","0","0","0","0","1","3",2,"2","0",2,"1","0","0","0","0","0","0",2,"2","0",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","9",43
"158",207,"7","0","0","0","0","0","1",13.775499037999,"0","0","0","0","0","1","4",13,"0","0","0","0","0","1","1","4",9.27491025641026,"2","1",2,"1","0","0","0","0","0","0",2,"2","5",43,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","3","11",43
"159",208,"5","0","0","0","0","1","0",23,"0","0","0","0","1","0","1",23,"0","0","0","0","1","0","1","3",32,"1","11",40,"3","0","0","0","0","0","0",14,"1","2",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","13",48
"160",209,"4","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1","2",3,"2","4",44,"3","0","0","0","0","0","0",14,"2","0",53,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",53
"161",210,"8","0","1","0","0","0","0",25,"0","1","0","0","0","0","2",25,"0","1","0","0","0","0","3","3",14,"2","12",59,"3","0","0","0","0","0","0",2,"2","13",2,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",2
"162",211,"3","1","0","0","0","0","0",24,"1","0","0","0","0","0","1",33,"1","0","0","0","0","0","1","5",2,"1","4",48,"3","0","0","0","0","0","0",25,"1","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",43
"163",212,"3","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","4","3",2,"2","14",2,"2","0","0","0","0","0","0",2,"2","11",2,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","2",2
"164",213,"9","0","0","1","0","0","0",25,"0","0","1","0","0","0","1",14,"0","0","1","0","0","0","1","3",34,"2","11",29.4283333333333,"1","0","0","0","0","0","0",34,"2","2",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","6","2","1","12",43
"165",214,"8","0","1","0","0","0","0",19.9676767040149,"0","1","0","0","0","0","4",31,"0","1","0","0","0","0","1","4",9.92039393939394,"2","8",2,"3","0","0","0","0","0","0",3,"2","8",43,"3","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","3","10",43
"166",215,"7","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",30,"0","1","0","0","0","0","1","3",33,"1","10",2,"2","0","0","0","0","0","0",39,"2","1",43,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",43
"167",216,"2","0","1","0","0","0","0",15,"0","1","0","0","0","0","2",19,"0","1","0","0","0","0","1","3",14,"1","9",19,"2","0","0","0","0","0","0",14,"1","9",43,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",43
"168",217,"10","0","1","1","0","0","0",10,"0","1","0","0","0","0","4",10,"0","0","1","0","0","0","2","1",2,"2","8",2,"1","0","0","0","0","0","0",2,"2","0",22,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","6",22
"169",218,"8","0","0","0","0","0","0",12,"0","0","0","0","0","0","4",12.1142857142857,"0","0","0","0","0","0","3","2",6.10183333333333,"2","1",2,"1","0","0","1","0","0","1",10.9662418300654,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","6","1","2","11",2
"170",221,"8","0","0","0","0","1","0",18,"0","0","0","0","1","0","4",21.885518907563,"0","1","0","0","0","0","4","3",2,"2","0",2,"2","0","0","0","0","0","0",11.4413880288958,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","5",2
"171",222,"7","1","0","0","0","0","0",24,"1","0","0","0","0","0","1",24.1912222222222,"1","0","0","0","0","0","4","4",30,"1","11",40,"3","0","0","0","0","0","0",18.4683015873016,"1","11",2,"3","0","0","0","0","0","0","2","31","1","1","1","1","1","1","2","1","2","10",2
"172",225,"1","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",16,"0","1","0","0","0","0","1","3",30,"1","11",2,"3","0","0","0","0","0","0",14,"1","12",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",48
"173",227,"3","0","1","1","0","0","1",30,"0","1","0","0","0","0","1",21,"0","1","1","0","0","1","1","3",33,"1","3",63,"3","0","0","0","0","0","0",36,"1","8",46,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",46
"174",229,"8","1","0","0","0","0","0",17,"1","0","0","0","0","0","4",15,"1","0","0","0","0","0","1","3",25,"2","4",2,"3","0","0","0","0","0","0",25,"2","4",32,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","7",32
"175",231,"1","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",21,"0","1","0","0","0","0","1","4",32,"1","11",2,"3","0","0","0","0","0","0",2,"1","11",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","14",53
"176",233,"3","0","1","0","0","0","0",17,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1","4",34,"1","3",2,"3","0","0","0","0","0","0",36,"1","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",43
"177",234,"4","0","1","0","0","0","0",23,"0","1","0","0","0","0","2",18,"0","1","0","0","0","0","1","3",2,"2","1",22.6959251598075,"3","0","0","0","0","0","0",2,"2","0",68,"2","0","0","0","0","0","0","1","21","1","1","1","99","99","99","5","1","1","11",68
"178",235,"7","0","1","0","0","0","0",22,"0","1","0","0","0","0","2",20,"0","1","0","0","0","0","1","3",14,"1","8",52,"3","0","0","0","0","0","0",14,"1","0",53,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",53
"179",236,"10","0","0","1","0","0","0",9,"0","0","1","0","0","0","4",10,"0","0","1","0","0","0","1","3",2,"2","1",2,"3","0","0","0","0","0","0",2,"2","3",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","9",43
"180",237,"1","0","1","0","0","0","0",20,"0","1","0","0","0","0","4",14,"0","1","0","0","0","0","1","4",3,"1","11",2,"2","0","0","0","0","0","0",25,"1","10",48,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",48
"181",238,"5","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",21.4754873737374,"0","1","0","0","0","0","4","3",2,"2","11",2,"2","0","1","1","0","0","0",10.78275,"2","11",2,"3","0","0","0","0","0","0","1","31","1","1","1","1","1","1","4","1","2","14",2
